Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06037240800","14000US06037240800","Census Tract 2408","Census Tract 2408, Los Angeles County, California","ca","140","00","ACSSF","0004676",,,,,"06","037",,,,"240800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,1277,660,542,120,31,0,7,48.43,25.03,20.55,4.55,1.18,0,0.27
"06037240900","14000US06037240900","Census Tract 2409","Census Tract 2409, Los Angeles County, California","ca","140","00","ACSSF","0004677",,,,,"06","037",,,,"240900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433,1385,909,885,204,33,0,17,40.34,26.48,25.78,5.94,0.96,0,0.5
"06037241001","14000US06037241001","Census Tract 2410.01","Census Tract 2410.01, Los Angeles County, California","ca","140","00","ACSSF","0004678",,,,,"06","037",,,,"241001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,1049,860,417,219,60,0,0,40.27,33.01,16.01,8.41,2.3,0,0
"06037241002","14000US06037241002","Census Tract 2410.02","Census Tract 2410.02, Los Angeles County, California","ca","140","00","ACSSF","0004679",,,,,"06","037",,,,"241002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,777,763,491,108,30,10,23,35.29,34.65,22.3,4.9,1.36,0.45,1.04
"06037241110","14000US06037241110","Census Tract 2411.10","Census Tract 2411.10, Los Angeles County, California","ca","140","00","ACSSF","0004680",,,,,"06","037",,,,"241110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,999,434,461,43,6,6,0,51.26,22.27,23.65,2.21,0.31,0.31,0
"06037241120","14000US06037241120","Census Tract 2411.20","Census Tract 2411.20, Los Angeles County, California","ca","140","00","ACSSF","0004681",,,,,"06","037",,,,"241120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769,1086,827,755,92,9,0,0,39.22,29.87,27.27,3.32,0.33,0,0
"06037241201","14000US06037241201","Census Tract 2412.01","Census Tract 2412.01, Los Angeles County, California","ca","140","00","ACSSF","0004682",,,,,"06","037",,,,"241201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,709,641,486,129,43,3,0,35.26,31.87,24.17,6.41,2.14,0.15,0
"06037241202","14000US06037241202","Census Tract 2412.02","Census Tract 2412.02, Los Angeles County, California","ca","140","00","ACSSF","0004683",,,,,"06","037",,,,"241202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,1198,782,967,191,105,6,0,36.87,24.07,29.76,5.88,3.23,0.18,0
"06037241300","14000US06037241300","Census Tract 2413","Census Tract 2413, Los Angeles County, California","ca","140","00","ACSSF","0004684",,,,,"06","037",,,,"241300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,609,309,473,113,29,0,4,39.62,20.1,30.77,7.35,1.89,0,0.26
"06037241400","14000US06037241400","Census Tract 2414","Census Tract 2414, Los Angeles County, California","ca","140","00","ACSSF","0004685",,,,,"06","037",,,,"241400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209,1001,572,453,158,25,0,0,45.31,25.89,20.51,7.15,1.13,0,0
"06037242000","14000US06037242000","Census Tract 2420","Census Tract 2420, Los Angeles County, California","ca","140","00","ACSSF","0004686",,,,,"06","037",,,,"242000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,962,645,552,108,20,12,0,41.84,28.06,24.01,4.7,0.87,0.52,0
"06037242100","14000US06037242100","Census Tract 2421","Census Tract 2421, Los Angeles County, California","ca","140","00","ACSSF","0004687",,,,,"06","037",,,,"242100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067,492,338,214,23,0,0,0,46.11,31.68,20.06,2.16,0,0,0
"06037242200","14000US06037242200","Census Tract 2422","Census Tract 2422, Los Angeles County, California","ca","140","00","ACSSF","0004688",,,,,"06","037",,,,"242200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201,1658,742,714,71,16,0,0,51.8,23.18,22.31,2.22,0.5,0,0
"06037242300","14000US06037242300","Census Tract 2423","Census Tract 2423, Los Angeles County, California","ca","140","00","ACSSF","0004689",,,,,"06","037",,,,"242300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,1081,939,340,132,0,0,0,43.38,37.68,13.64,5.3,0,0,0
"06037242600","14000US06037242600","Census Tract 2426","Census Tract 2426, Los Angeles County, California","ca","140","00","ACSSF","0004690",,,,,"06","037",,,,"242600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229,1172,673,354,30,0,0,0,52.58,30.19,15.88,1.35,0,0,0
"06037242700","14000US06037242700","Census Tract 2427","Census Tract 2427, Los Angeles County, California","ca","140","00","ACSSF","0004691",,,,,"06","037",,,,"242700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259,1544,853,703,135,21,0,3,47.38,26.17,21.57,4.14,0.64,0,0.09
"06037243000","14000US06037243000","Census Tract 2430","Census Tract 2430, Los Angeles County, California","ca","140","00","ACSSF","0004692",,,,,"06","037",,,,"243000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945,1960,939,796,218,32,0,0,49.68,23.8,20.18,5.53,0.81,0,0
"06037243100","14000US06037243100","Census Tract 2431","Census Tract 2431, Los Angeles County, California","ca","140","00","ACSSF","0004693",,,,,"06","037",,,,"243100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,1531,877,589,106,18,0,0,49.05,28.1,18.87,3.4,0.58,0,0
"06037261101","14000US06037261101","Census Tract 2611.01","Census Tract 2611.01, Los Angeles County, California","ca","140","00","ACSSF","0004694",,,,,"06","037",,,,"261101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580,108,190,407,1063,354,367,91,4.19,7.36,15.78,41.2,13.72,14.22,3.53
"06037261102","14000US06037261102","Census Tract 2611.02","Census Tract 2611.02, Los Angeles County, California","ca","140","00","ACSSF","0004695",,,,,"06","037",,,,"261102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949,52,211,418,1092,467,504,205,1.76,7.15,14.17,37.03,15.84,17.09,6.95
"06037261200","14000US06037261200","Census Tract 2612","Census Tract 2612, Los Angeles County, California","ca","140","00","ACSSF","0004696",,,,,"06","037",,,,"261200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179,110,191,515,946,611,543,263,3.46,6.01,16.2,29.76,19.22,17.08,8.27
"06037262100","14000US06037262100","Census Tract 2621","Census Tract 2621, Los Angeles County, California","ca","140","00","ACSSF","0004697",,,,,"06","037",,,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,99,317,252,868,427,226,86,4.35,13.93,11.08,38.15,18.77,9.93,3.78
"06037262200","14000US06037262200","Census Tract 2622","Census Tract 2622, Los Angeles County, California","ca","140","00","ACSSF","0004698",,,,,"06","037",,,,"262200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,79,178,412,1421,559,469,262,2.34,5.27,12.19,42.04,16.54,13.88,7.75
"06037262301","14000US06037262301","Census Tract 2623.01","Census Tract 2623.01, Los Angeles County, California","ca","140","00","ACSSF","0004699",,,,,"06","037",,,,"262301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,26,58,189,510,384,382,123,1.56,3.47,11.3,30.5,22.97,22.85,7.36
"06037262302","14000US06037262302","Census Tract 2623.02","Census Tract 2623.02, Los Angeles County, California","ca","140","00","ACSSF","0004700",,,,,"06","037",,,,"262302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072,67,79,260,781,392,362,131,3.23,3.81,12.55,37.69,18.92,17.47,6.32
"06037262303","14000US06037262303","Census Tract 2623.03","Census Tract 2623.03, Los Angeles County, California","ca","140","00","ACSSF","0004701",,,,,"06","037",,,,"262303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,34,163,256,789,469,412,167,1.48,7.12,11.18,34.45,20.48,17.99,7.29
"06037262400","14000US06037262400","Census Tract 2624","Census Tract 2624, Los Angeles County, California","ca","140","00","ACSSF","0004702",,,,,"06","037",,,,"262400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192,52,89,183,753,568,450,97,2.37,4.06,8.35,34.35,25.91,20.53,4.43
"06037262501","14000US06037262501","Census Tract 2625.01","Census Tract 2625.01, Los Angeles County, California","ca","140","00","ACSSF","0004703",,,,,"06","037",,,,"262501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,37,74,391,982,598,362,193,1.4,2.81,14.83,37.24,22.68,13.73,7.32
"06037262601","14000US06037262601","Census Tract 2626.01","Census Tract 2626.01, Los Angeles County, California","ca","140","00","ACSSF","0004704",,,,,"06","037",,,,"262601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,45,75,404,971,496,391,185,1.75,2.92,15.74,37.83,19.32,15.23,7.21
"06037262604","14000US06037262604","Census Tract 2626.04","Census Tract 2626.04, Los Angeles County, California","ca","140","00","ACSSF","0004705",,,,,"06","037",,,,"262604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492,50,67,749,1607,1003,650,366,1.11,1.49,16.67,35.77,22.33,14.47,8.15
"06037262704","14000US06037262704","Census Tract 2627.04","Census Tract 2627.04, Los Angeles County, California","ca","140","00","ACSSF","0004706",,,,,"06","037",,,,"262704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,82,140,585,861,514,406,97,3.05,5.21,21.79,32.07,19.14,15.12,3.61
"06037262706","14000US06037262706","Census Tract 2627.06","Census Tract 2627.06, Los Angeles County, California","ca","140","00","ACSSF","0004707",,,,,"06","037",,,,"262706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,79,148,339,956,526,369,95,3.14,5.89,13.5,38.06,20.94,14.69,3.78
"06037262802","14000US06037262802","Census Tract 2628.02","Census Tract 2628.02, Los Angeles County, California","ca","140","00","ACSSF","0004708",,,,,"06","037",,,,"262802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313,0,113,437,845,490,360,68,0,4.89,18.89,36.53,21.18,15.56,2.94
"06037264000","14000US06037264000","Census Tract 2640","Census Tract 2640, Los Angeles County, California","ca","140","00","ACSSF","0004709",,,,,"06","037",,,,"264000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305,57,13,354,759,549,474,99,2.47,0.56,15.36,32.93,23.82,20.56,4.3
"06037264102","14000US06037264102","Census Tract 2641.02","Census Tract 2641.02, Los Angeles County, California","ca","140","00","ACSSF","0004710",,,,,"06","037",,,,"264102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367,27,144,445,887,318,322,224,1.14,6.08,18.8,37.47,13.43,13.6,9.46
"06037264103","14000US06037264103","Census Tract 2641.03","Census Tract 2641.03, Los Angeles County, California","ca","140","00","ACSSF","0004711",,,,,"06","037",,,,"264103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224,144,80,353,1035,321,223,68,6.47,3.6,15.87,46.54,14.43,10.03,3.06
"06037264301","14000US06037264301","Census Tract 2643.01","Census Tract 2643.01, Los Angeles County, California","ca","140","00","ACSSF","0004712",,,,,"06","037",,,,"264301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622,277,182,698,2146,754,413,152,5.99,3.94,15.1,46.43,16.31,8.94,3.29
"06037264302","14000US06037264302","Census Tract 2643.02","Census Tract 2643.02, Los Angeles County, California","ca","140","00","ACSSF","0004713",,,,,"06","037",,,,"264302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848,42,374,889,2100,904,280,259,0.87,7.71,18.34,43.32,18.65,5.78,5.34
"06037265100","14000US06037265100","Census Tract 2651","Census Tract 2651, Los Angeles County, California","ca","140","00","ACSSF","0004714",,,,,"06","037",,,,"265100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,26,199,455,547,302,335,246,1.23,9.43,21.56,25.92,14.31,15.88,11.66
"06037265201","14000US06037265201","Census Tract 2652.01","Census Tract 2652.01, Los Angeles County, California","ca","140","00","ACSSF","0004715",,,,,"06","037",,,,"265201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,62,78,148,455,326,162,72,4.76,5.99,11.36,34.92,25.02,12.43,5.53
"06037265202","14000US06037265202","Census Tract 2652.02","Census Tract 2652.02, Los Angeles County, California","ca","140","00","ACSSF","0004716",,,,,"06","037",,,,"265202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515,262,153,551,560,547,264,178,10.42,6.08,21.91,22.27,21.75,10.5,7.08
"06037265301","14000US06037265301","Census Tract 2653.01","Census Tract 2653.01, Los Angeles County, California","ca","140","00","ACSSF","0004717",,,,,"06","037",,,,"265301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,74,15,0,0,0,0,0,83.15,16.85,0,0,0
"06037265303","14000US06037265303","Census Tract 2653.03","Census Tract 2653.03, Los Angeles County, California","ca","140","00","ACSSF","0004718",,,,,"06","037",,,,"265303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,46,42,205,294,173,50,21,5.54,5.05,24.67,35.38,20.82,6.02,2.53
"06037265304","14000US06037265304","Census Tract 2653.04","Census Tract 2653.04, Los Angeles County, California","ca","140","00","ACSSF","0004719",,,,,"06","037",,,,"265304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,33,63,66,242,72,18,91,5.64,10.77,11.28,41.37,12.31,3.08,15.56
"06037265305","14000US06037265305","Census Tract 2653.05","Census Tract 2653.05, Los Angeles County, California","ca","140","00","ACSSF","0004720",,,,,"06","037",,,,"265305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,0,0,210,376,376,156,241,0,0,15.45,27.67,27.67,11.48,17.73
"06037265410","14000US06037265410","Census Tract 2654.10","Census Tract 2654.10, Los Angeles County, California","ca","140","00","ACSSF","0004721",,,,,"06","037",,,,"265410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,4,58,164,379,265,118,109,0.36,5.29,14.95,34.55,24.16,10.76,9.94
"06037265420","14000US06037265420","Census Tract 2654.20","Census Tract 2654.20, Los Angeles County, California","ca","140","00","ACSSF","0004722",,,,,"06","037",,,,"265420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352,31,24,128,447,332,318,72,2.29,1.78,9.47,33.06,24.56,23.52,5.33
"06037265510","14000US06037265510","Census Tract 2655.10","Census Tract 2655.10, Los Angeles County, California","ca","140","00","ACSSF","0004723",,,,,"06","037",,,,"265510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530,0,71,570,756,590,283,260,0,2.81,22.53,29.88,23.32,11.19,10.28
"06037265520","14000US06037265520","Census Tract 2655.20","Census Tract 2655.20, Los Angeles County, California","ca","140","00","ACSSF","0004724",,,,,"06","037",,,,"265520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,88,84,560,1659,903,319,107,2.37,2.26,15.05,44.6,24.27,8.58,2.88
"06037265601","14000US06037265601","Census Tract 2656.01","Census Tract 2656.01, Los Angeles County, California","ca","140","00","ACSSF","0004725",,,,,"06","037",,,,"265601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546,24,205,430,799,496,339,253,0.94,8.05,16.89,31.38,19.48,13.32,9.94
"06037265602","14000US06037265602","Census Tract 2656.02","Census Tract 2656.02, Los Angeles County, California","ca","140","00","ACSSF","0004726",,,,,"06","037",,,,"265602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265,42,201,314,854,405,314,135,1.85,8.87,13.86,37.7,17.88,13.86,5.96
"06037265700","14000US06037265700","Census Tract 2657","Census Tract 2657, Los Angeles County, California","ca","140","00","ACSSF","0004727",,,,,"06","037",,,,"265700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,153,378,600,1489,851,313,199,3.84,9.49,15.06,37.38,21.37,7.86,5
"06037267100","14000US06037267100","Census Tract 2671","Census Tract 2671, Los Angeles County, California","ca","140","00","ACSSF","0004728",,,,,"06","037",,,,"267100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389,262,330,966,2167,860,505,299,4.86,6.12,17.93,40.21,15.96,9.37,5.55
"06037267200","14000US06037267200","Census Tract 2672","Census Tract 2672, Los Angeles County, California","ca","140","00","ACSSF","0004729",,,,,"06","037",,,,"267200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4937,113,322,972,1605,1177,411,337,2.29,6.52,19.69,32.51,23.84,8.32,6.83
"06037267300","14000US06037267300","Census Tract 2673","Census Tract 2673, Los Angeles County, California","ca","140","00","ACSSF","0004730",,,,,"06","037",,,,"267300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959,356,325,591,1675,688,159,165,8.99,8.21,14.93,42.31,17.38,4.02,4.17
"06037267402","14000US06037267402","Census Tract 2674.02","Census Tract 2674.02, Los Angeles County, California","ca","140","00","ACSSF","0004731",,,,,"06","037",,,,"267402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141,113,211,847,1934,693,189,154,2.73,5.1,20.45,46.7,16.74,4.56,3.72
"06037267403","14000US06037267403","Census Tract 2674.03","Census Tract 2674.03, Los Angeles County, California","ca","140","00","ACSSF","0004732",,,,,"06","037",,,,"267403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393,130,127,397,1253,325,96,65,5.43,5.31,16.59,52.36,13.58,4.01,2.72
"06037267404","14000US06037267404","Census Tract 2674.04","Census Tract 2674.04, Los Angeles County, California","ca","140","00","ACSSF","0004733",,,,,"06","037",,,,"267404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,219,175,530,1146,378,174,54,8.18,6.54,19.81,42.83,14.13,6.5,2.02
"06037267501","14000US06037267501","Census Tract 2675.01","Census Tract 2675.01, Los Angeles County, California","ca","140","00","ACSSF","0004734",,,,,"06","037",,,,"267501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984,755,475,961,1876,549,230,138,15.15,9.53,19.28,37.64,11.02,4.61,2.77
"06037267502","14000US06037267502","Census Tract 2675.02","Census Tract 2675.02, Los Angeles County, California","ca","140","00","ACSSF","0004735",,,,,"06","037",,,,"267502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785,330,354,385,974,491,180,71,11.85,12.71,13.82,34.97,17.63,6.46,2.55
"06037267600","14000US06037267600","Census Tract 2676","Census Tract 2676, Los Angeles County, California","ca","140","00","ACSSF","0004736",,,,,"06","037",,,,"267600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182,144,375,347,767,353,86,110,6.6,17.19,15.9,35.15,16.18,3.94,5.04
"06037267700","14000US06037267700","Census Tract 2677","Census Tract 2677, Los Angeles County, California","ca","140","00","ACSSF","0004737",,,,,"06","037",,,,"267700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727,300,178,525,1060,371,171,122,11,6.53,19.25,38.87,13.6,6.27,4.47
"06037267800","14000US06037267800","Census Tract 2678","Census Tract 2678, Los Angeles County, California","ca","140","00","ACSSF","0004738",,,,,"06","037",,,,"267800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,59,183,352,860,262,142,149,2.94,9.12,17.54,42.85,13.05,7.08,7.42
"06037267901","14000US06037267901","Census Tract 2679.01","Census Tract 2679.01, Los Angeles County, California","ca","140","00","ACSSF","0004739",,,,,"06","037",,,,"267901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,20,140,453,874,169,372,60,0.96,6.7,21.7,41.86,8.09,17.82,2.87
"06037267902","14000US06037267902","Census Tract 2679.02","Census Tract 2679.02, Los Angeles County, California","ca","140","00","ACSSF","0004740",,,,,"06","037",,,,"267902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556,34,155,527,884,522,286,148,1.33,6.06,20.62,34.59,20.42,11.19,5.79
"06037269000","14000US06037269000","Census Tract 2690","Census Tract 2690, Los Angeles County, California","ca","140","00","ACSSF","0004741",,,,,"06","037",,,,"269000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,88,414,633,1141,825,536,179,2.31,10.85,16.59,29.9,21.62,14.05,4.69
"06037269100","14000US06037269100","Census Tract 2691","Census Tract 2691, Los Angeles County, California","ca","140","00","ACSSF","0004742",,,,,"06","037",,,,"269100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015,244,257,472,1190,453,323,76,8.09,8.52,15.66,39.47,15.02,10.71,2.52
"06037269300","14000US06037269300","Census Tract 2693","Census Tract 2693, Los Angeles County, California","ca","140","00","ACSSF","0004743",,,,,"06","037",,,,"269300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783,36,160,351,1032,427,613,164,1.29,5.75,12.61,37.08,15.34,22.03,5.89
"06037269500","14000US06037269500","Census Tract 2695","Census Tract 2695, Los Angeles County, California","ca","140","00","ACSSF","0004744",,,,,"06","037",,,,"269500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,50,155,371,732,712,374,194,1.93,5.99,14.34,28.28,27.51,14.45,7.5
"06037269601","14000US06037269601","Census Tract 2696.01","Census Tract 2696.01, Los Angeles County, California","ca","140","00","ACSSF","0004745",,,,,"06","037",,,,"269601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,558,490,834,372,35,19,0,24.18,21.23,36.14,16.12,1.52,0.82,0
"06037269602","14000US06037269602","Census Tract 2696.02","Census Tract 2696.02, Los Angeles County, California","ca","140","00","ACSSF","0004746",,,,,"06","037",,,,"269602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,327,328,572,590,227,61,46,15.2,15.25,26.59,27.43,10.55,2.84,2.14
"06037269700","14000US06037269700","Census Tract 2697","Census Tract 2697, Los Angeles County, California","ca","140","00","ACSSF","0004747",,,,,"06","037",,,,"269700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,299,241,553,1043,319,163,144,10.83,8.73,20.02,37.76,11.55,5.9,5.21
"06037269800","14000US06037269800","Census Tract 2698","Census Tract 2698, Los Angeles County, California","ca","140","00","ACSSF","0004748",,,,,"06","037",,,,"269800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,69,298,598,988,358,105,44,2.8,12.11,24.31,40.16,14.55,4.27,1.79
"06037269903","14000US06037269903","Census Tract 2699.03","Census Tract 2699.03, Los Angeles County, California","ca","140","00","ACSSF","0004749",,,,,"06","037",,,,"269903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786,210,324,705,974,460,84,29,7.54,11.63,25.31,34.96,16.51,3.02,1.04
"06037269904","14000US06037269904","Census Tract 2699.04","Census Tract 2699.04, Los Angeles County, California","ca","140","00","ACSSF","0004750",,,,,"06","037",,,,"269904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3336,106,298,1021,1106,632,145,28,3.18,8.93,30.61,33.15,18.94,4.35,0.84
"06037269905","14000US06037269905","Census Tract 2699.05","Census Tract 2699.05, Los Angeles County, California","ca","140","00","ACSSF","0004751",,,,,"06","037",,,,"269905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052,138,165,353,813,373,169,41,6.73,8.04,17.2,39.62,18.18,8.24,2
"06037269906","14000US06037269906","Census Tract 2699.06","Census Tract 2699.06, Los Angeles County, California","ca","140","00","ACSSF","0004752",,,,,"06","037",,,,"269906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,93,119,587,1040,442,156,86,3.69,4.72,23.27,41.22,17.52,6.18,3.41
"06037269907","14000US06037269907","Census Tract 2699.07","Census Tract 2699.07, Los Angeles County, California","ca","140","00","ACSSF","0004753",,,,,"06","037",,,,"269907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,182,232,587,929,319,47,65,7.71,9.83,24.86,39.35,13.51,1.99,2.75
"06037270100","14000US06037270100","Census Tract 2701","Census Tract 2701, Los Angeles County, California","ca","140","00","ACSSF","0004754",,,,,"06","037",,,,"270100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,293,457,661,1248,715,121,230,7.87,12.27,17.74,33.5,19.19,3.25,6.17
"06037270200","14000US06037270200","Census Tract 2702","Census Tract 2702, Los Angeles County, California","ca","140","00","ACSSF","0004755",,,,,"06","037",,,,"270200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407,499,524,583,500,237,46,18,20.73,21.77,24.22,20.77,9.85,1.91,0.75
